gameid,league,year,date,game,side,position,playername,teamname,champion,result
ESPORTSTMNT03/1532287,WLDs,2020,2020-10-10 09:38:16,1.0,Red,sup,Life,Gen.G,Tahm Kench,1
ESPORTSTMNT03/1532290,WLDs,2020,2020-10-10 10:41:43,1.0,Blue,top,Bwipo,Fnatic,Volibear,1
ESPORTSTMNT03/1532290,WLDs,2020,2020-10-10 10:41:43,1.0,Blue,jng,Selfmade,Fnatic,Hecarim,1
ESPORTSTMNT03/1532290,WLDs,2020,2020-10-10 10:41:43,1.0,Blue,mid,Nemesis,Fnatic,Orianna,1
ESPORTSTMNT03/1532290,WLDs,2020,2020-10-10 10:41:43,1.0,Blue,bot,Rekkles,Fnatic,Ashe,1
ESPORTSTMNT03/1532290,WLDs,2020,2020-10-10 10:41:43,1.0,Blue,sup,Hylissang,Fnatic,Leona,1
ESPORTSTMNT03/1532290,WLDs,2020,2020-10-10 10:41:43,1.0,Red,top,Langx,LGD Gaming,Renekton,0
ESPORTSTMNT03/1532290,WLDs,2020,2020-10-10 10:41:43,1.0,Red,jng,Peanut,LGD Gaming,Graves,0
ESPORTSTMNT03/1532290,WLDs,2020,2020-10-10 10:41:43,1.0,Red,mid,xiye,LGD Gaming,Zoe,0
ESPORTSTMNT03/1532290,WLDs,2020,2020-10-10 10:41:43,1.0,Red,bot,Kramer,LGD Gaming,Senna,0
ESPORTSTMNT03/1532290,WLDs,2020,2020-10-10 10:41:43,1.0,Red,sup,Mark,LGD Gaming,Nautilus,0
ESPORTSTMNT03/1532298,WLDs,2020,2020-10-10 11:35:30,1.0,Blue,top,Langx,LGD Gaming,Shen,1
ESPORTSTMNT03/1532298,WLDs,2020,2020-10-10 11:35:30,1.0,Blue,jng,Peanut,LGD Gaming,Nidalee,1
ESPORTSTMNT03/1532298,WLDs,2020,2020-10-10 11:35:30,1.0,Blue,mid,xiye,LGD Gaming,Orianna,1
ESPORTSTMNT03/1532298,WLDs,2020,2020-10-10 11:35:30,1.0,Blue,bot,Kramer,LGD Gaming,Jhin,1
ESPORTSTMNT03/1532298,WLDs,2020,2020-10-10 11:35:30,1.0,Blue,sup,Mark,LGD Gaming,Pantheon,1
ESPORTSTMNT03/1532298,WLDs,2020,2020-10-10 11:35:30,1.0,Red,top,BrokenBlade,TSM,Camille,0
ESPORTSTMNT03/1532298,WLDs,2020,2020-10-10 11:35:30,1.0,Red,jng,Spica,TSM,Graves,0
ESPORTSTMNT03/1532298,WLDs,2020,2020-10-10 11:35:30,1.0,Red,mid,Bjergsen,TSM,Zilean,0
ESPORTSTMNT03/1532298,WLDs,2020,2020-10-10 11:35:30,1.0,Red,bot,Doublelift,TSM,Ashe,0
ESPORTSTMNT03/1532298,WLDs,2020,2020-10-10 11:35:30,1.0,Red,sup,Biofrost,TSM,Braum,0
ESPORTSTMNT03/1532304,WLDs,2020,2020-10-10 12:37:47,1.0,Blue,top,Rascal,Gen.G,Renekton,1
ESPORTSTMNT03/1532304,WLDs,2020,2020-10-10 12:37:47,1.0,Blue,jng,Clid,Gen.G,Nidalee,1
ESPORTSTMNT03/1532304,WLDs,2020,2020-10-10 12:37:47,1.0,Blue,mid,Bdd,Gen.G,Lucian,1
ESPORTSTMNT03/1532304,WLDs,2020,2020-10-10 12:37:47,1.0,Blue,bot,Ruler,Gen.G,Aphelios,1
ESPORTSTMNT03/1532304,WLDs,2020,2020-10-10 12:37:47,1.0,Blue,sup,Life,Gen.G,Taric,1
ESPORTSTMNT03/1532304,WLDs,2020,2020-10-10 12:37:47,1.0,Red,top,Bwipo,Fnatic,Malphite,0
ESPORTSTMNT03/1532304,WLDs,2020,2020-10-10 12:37:47,1.0,Red,jng,Selfmade,Fnatic,Graves,0
ESPORTSTMNT03/1532304,WLDs,2020,2020-10-10 12:37:47,1.0,Red,mid,Nemesis,Fnatic,Lulu,0
ESPORTSTMNT03/1532304,WLDs,2020,2020-10-10 12:37:47,1.0,Red,bot,Rekkles,Fnatic,Senna,0
ESPORTSTMNT03/1532304,WLDs,2020,2020-10-10 12:37:47,1.0,Red,sup,Hylissang,Fnatic,Leona,0
ESPORTSTMNT03/1532345,WLDs,2020,2020-10-11 07:32:19,1.0,Blue,top,Solo,FlyQuest,Ornn,0
ESPORTSTMNT03/1532345,WLDs,2020,2020-10-11 07:32:19,1.0,Blue,jng,Santorin,FlyQuest,Graves,0
ESPORTSTMNT03/1532345,WLDs,2020,2020-10-11 07:32:19,1.0,Blue,mid,PowerOfEvil,FlyQuest,Azir,0
ESPORTSTMNT03/1532345,WLDs,2020,2020-10-11 07:32:19,1.0,Blue,bot,WildTurtle,FlyQuest,Jhin,0
ESPORTSTMNT03/1532345,WLDs,2020,2020-10-11 07:32:19,1.0,Blue,sup,IgNar,FlyQuest,Thresh,0
ESPORTSTMNT03/1532345,WLDs,2020,2020-10-11 07:32:19,1.0,Red,top,Doran,DRX,Jayce,1
ESPORTSTMNT03/1532345,WLDs,2020,2020-10-11 07:32:19,1.0,Red,jng,Pyosik,DRX,Lillia,1
ESPORTSTMNT03/1532345,WLDs,2020,2020-10-11 07:32:19,1.0,Red,mid,Chovy,DRX,Galio,1
ESPORTSTMNT03/1532345,WLDs,2020,2020-10-11 07:32:19,1.0,Red,bot,Deft,DRX,Senna,1
ESPORTSTMNT03/1532345,WLDs,2020,2020-10-11 07:32:19,1.0,Red,sup,Keria,DRX,Pantheon,1
ESPORTSTMNT03/1532355,WLDs,2020,2020-10-11 08:45:53,1.0,Blue,top,BOSS,Unicorns of Love.CIS,Wukong,0
ESPORTSTMNT03/1532355,WLDs,2020,2020-10-11 08:45:53,1.0,Blue,jng,AHaHaCiK,Unicorns of Love.CIS,Lillia,0
ESPORTSTMNT03/1532355,WLDs,2020,2020-10-11 08:45:53,1.0,Blue,mid,Nomanz,Unicorns of Love.CIS,Lucian,0
ESPORTSTMNT03/1532355,WLDs,2020,2020-10-11 08:45:53,1.0,Blue,bot,Gadget,Unicorns of Love.CIS,Ziggs,0
ESPORTSTMNT03/1532355,WLDs,2020,2020-10-11 08:45:53,1.0,Blue,sup,SaNTaS,Unicorns of Love.CIS,Nautilus,0
ESPORTSTMNT03/1532355,WLDs,2020,2020-10-11 08:45:53,1.0,Red,top,369,Top Esports,Sion,1
ESPORTSTMNT03/1532355,WLDs,2020,2020-10-11 08:45:53,1.0,Red,jng,Karsa,Top Esports,Graves,1
ESPORTSTMNT03/1532355,WLDs,2020,2020-10-11 08:45:53,1.0,Red,mid,knight,Top Esports,Syndra,1
ESPORTSTMNT03/1532355,WLDs,2020,2020-10-11 08:45:53,1.0,Red,bot,JackeyLove,Top Esports,Ashe,1
ESPORTSTMNT03/1532355,WLDs,2020,2020-10-11 08:45:53,1.0,Red,sup,yuyanjia,Top Esports,Lulu,1
ESPORTSTMNT03/1532359,WLDs,2020,2020-10-11 09:47:06,1.0,Blue,top,Doran,DRX,Ornn,1
ESPORTSTMNT03/1532359,WLDs,2020,2020-10-11 09:47:06,1.0,Blue,jng,Pyosik,DRX,Graves,1
ESPORTSTMNT03/1532359,WLDs,2020,2020-10-11 09:47:06,1.0,Blue,mid,Chovy,DRX,Orianna,1
ESPORTSTMNT03/1532359,WLDs,2020,2020-10-11 09:47:06,1.0,Blue,bot,Deft,DRX,Caitlyn,1
ESPORTSTMNT03/1532359,WLDs,2020,2020-10-11 09:47:06,1.0,Blue,sup,Keria,DRX,Lulu,1
ESPORTSTMNT03/1532359,WLDs,2020,2020-10-11 09:47:06,1.0,Red,top,BOSS,Unicorns of Love.CIS,Camille,0
ESPORTSTMNT03/1532359,WLDs,2020,2020-10-11 09:47:06,1.0,Red,jng,AHaHaCiK,Unicorns of Love.CIS,Lillia,0
ESPORTSTMNT03/1532359,WLDs,2020,2020-10-11 09:47:06,1.0,Red,mid,Nomanz,Unicorns of Love.CIS,Lucian,0
ESPORTSTMNT03/1532359,WLDs,2020,2020-10-11 09:47:06,1.0,Red,bot,Gadget,Unicorns of Love.CIS,Ziggs,0
ESPORTSTMNT03/1532359,WLDs,2020,2020-10-11 09:47:06,1.0,Red,sup,SaNTaS,Unicorns of Love.CIS,Nautilus,0
ESPORTSTMNT03/1532365,WLDs,2020,2020-10-11 10:48:53,1.0,Blue,top,369,Top Esports,Urgot,0
ESPORTSTMNT03/1532365,WLDs,2020,2020-10-11 10:48:53,1.0,Blue,jng,Karsa,Top Esports,Graves,0
ESPORTSTMNT03/1532365,WLDs,2020,2020-10-11 10:48:53,1.0,Blue,mid,knight,Top Esports,Galio,0
ESPORTSTMNT03/1532365,WLDs,2020,2020-10-11 10:48:53,1.0,Blue,bot,JackeyLove,Top Esports,Caitlyn,0
ESPORTSTMNT03/1532365,WLDs,2020,2020-10-11 10:48:53,1.0,Blue,sup,yuyanjia,Top Esports,Lux,0
ESPORTSTMNT03/1532365,WLDs,2020,2020-10-11 10:48:53,1.0,Red,top,Solo,FlyQuest,Gnar,1
ESPORTSTMNT03/1532365,WLDs,2020,2020-10-11 10:48:53,1.0,Red,jng,Santorin,FlyQuest,Lillia,1
ESPORTSTMNT03/1532365,WLDs,2020,2020-10-11 10:48:53,1.0,Red,mid,PowerOfEvil,FlyQuest,Azir,1
ESPORTSTMNT03/1532365,WLDs,2020,2020-10-11 10:48:53,1.0,Red,bot,WildTurtle,FlyQuest,Ashe,1
ESPORTSTMNT03/1532365,WLDs,2020,2020-10-11 10:48:53,1.0,Red,sup,IgNar,FlyQuest,Blitzcrank,1
ESPORTSTMNT03/1532371,WLDs,2020,2020-10-11 11:46:00,1.0,Blue,top,BOSS,Unicorns of Love.CIS,Malphite,0
ESPORTSTMNT03/1532371,WLDs,2020,2020-10-11 11:46:00,1.0,Blue,jng,AHaHaCiK,Unicorns of Love.CIS,Graves,0
ESPORTSTMNT03/1532371,WLDs,2020,2020-10-11 11:46:00,1.0,Blue,mid,Nomanz,Unicorns of Love.CIS,Kassadin,0
ESPORTSTMNT03/1532371,WLDs,2020,2020-10-11 11:46:00,1.0,Blue,bot,Gadget,Unicorns of Love.CIS,Twitch,0
ESPORTSTMNT03/1532371,WLDs,2020,2020-10-11 11:46:00,1.0,Blue,sup,SaNTaS,Unicorns of Love.CIS,Lulu,0
ESPORTSTMNT03/1532371,WLDs,2020,2020-10-11 11:46:00,1.0,Red,top,Solo,FlyQuest,Renekton,1
ESPORTSTMNT03/1532371,WLDs,2020,2020-10-11 11:46:00,1.0,Red,jng,Santorin,FlyQuest,Lillia,1
ESPORTSTMNT03/1532371,WLDs,2020,2020-10-11 11:46:00,1.0,Red,mid,PowerOfEvil,FlyQuest,Vayne,1
ESPORTSTMNT03/1532371,WLDs,2020,2020-10-11 11:46:00,1.0,Red,bot,WildTurtle,FlyQuest,Jhin,1
ESPORTSTMNT03/1532371,WLDs,2020,2020-10-11 11:46:00,1.0,Red,sup,IgNar,FlyQuest,Blitzcrank,1
ESPORTSTMNT03/1532374,WLDs,2020,2020-10-11 12:40:28,1.0,Blue,top,Doran,DRX,Ornn,0
ESPORTSTMNT03/1532374,WLDs,2020,2020-10-11 12:40:28,1.0,Blue,jng,Pyosik,DRX,Kindred,0
ESPORTSTMNT03/1532374,WLDs,2020,2020-10-11 12:40:28,1.0,Blue,mid,Chovy,DRX,Galio,0
ESPORTSTMNT03/1532374,WLDs,2020,2020-10-11 12:40:28,1.0,Blue,bot,Deft,DRX,Caitlyn,0
ESPORTSTMNT03/1532374,WLDs,2020,2020-10-11 12:40:28,1.0,Blue,sup,Keria,DRX,Bard,0
ESPORTSTMNT03/1532374,WLDs,2020,2020-10-11 12:40:28,1.0,Red,top,369,Top Esports,Vladimir,1
ESPORTSTMNT03/1532374,WLDs,2020,2020-10-11 12:40:28,1.0,Red,jng,Karsa,Top Esports,Graves,1
ESPORTSTMNT03/1532374,WLDs,2020,2020-10-11 12:40:28,1.0,Red,mid,knight,Top Esports,Orianna,1
ESPORTSTMNT03/1532374,WLDs,2020,2020-10-11 12:40:28,1.0,Red,bot,JackeyLove,Top Esports,Ashe,1
ESPORTSTMNT03/1532374,WLDs,2020,2020-10-11 12:40:28,1.0,Red,sup,yuyanjia,Top Esports,Lulu,1
ESPORTSTMNT03/1552288,WLDs,2020,2020-10-15 08:52:43,1.0,Blue,top,Nuguri,DWG KIA,Kennen,1
ESPORTSTMNT03/1552288,WLDs,2020,2020-10-15 08:52:43,1.0,Blue,jng,Canyon,DWG KIA,Graves,1
ESPORTSTMNT03/1552288,WLDs,2020,2020-10-15 08:52:43,1.0,Blue,mid,ShowMaker,DWG KIA,Syndra,1
ESPORTSTMNT03/1552288,WLDs,2020,2020-10-15 08:52:43,1.0,Blue,bot,Ghost,DWG KIA,Jhin,1
ESPORTSTMNT03/1552288,WLDs,2020,2020-10-15 08:52:43,1.0,Blue,sup,BeryL,DWG KIA,Leona,1
ESPORTSTMNT03/1552288,WLDs,2020,2020-10-15 08:52:43,1.0,Red,top,Doran,DRX,Jayce,0
ESPORTSTMNT03/1552288,WLDs,2020,2020-10-15 08:52:43,1.0,Red,jng,Pyosik,DRX,Kindred,0
ESPORTSTMNT03/1552288,WLDs,2020,2020-10-15 08:52:43,1.0,Red,mid,Chovy,DRX,Orianna,0
ESPORTSTMNT03/1552288,WLDs,2020,2020-10-15 08:52:43,1.0,Red,bot,Deft,DRX,Caitlyn,0
ESPORTSTMNT03/1552288,WLDs,2020,2020-10-15 08:52:43,1.0,Red,sup,Keria,DRX,Lulu,0
ESPORTSTMNT03/1552298,WLDs,2020,2020-10-15 10:54:35,2.0,Blue,top,Doran,DRX,Jax,0
ESPORTSTMNT03/1552298,WLDs,2020,2020-10-15 10:54:35,2.0,Blue,jng,Pyosik,DRX,Nidalee,0
ESPORTSTMNT03/1552298,WLDs,2020,2020-10-15 10:54:35,2.0,Blue,mid,Chovy,DRX,Galio,0
ESPORTSTMNT03/1552298,WLDs,2020,2020-10-15 10:54:35,2.0,Blue,bot,Deft,DRX,Senna,0
ESPORTSTMNT03/1552298,WLDs,2020,2020-10-15 10:54:35,2.0,Blue,sup,Keria,DRX,Tahm Kench,0
ESPORTSTMNT03/1552298,WLDs,2020,2020-10-15 10:54:35,2.0,Red,top,Nuguri,DWG KIA,Ornn,1
ESPORTSTMNT03/1552298,WLDs,2020,2020-10-15 10:54:35,2.0,Red,jng,Canyon,DWG KIA,Graves,1
ESPORTSTMNT03/1552298,WLDs,2020,2020-10-15 10:54:35,2.0,Red,mid,ShowMaker,DWG KIA,Twisted Fate,1
ESPORTSTMNT03/1552298,WLDs,2020,2020-10-15 10:54:35,2.0,Red,bot,Ghost,DWG KIA,Aphelios,1
ESPORTSTMNT03/1552298,WLDs,2020,2020-10-15 10:54:35,2.0,Red,sup,BeryL,DWG KIA,Thresh,1
ESPORTSTMNT03/1552301,WLDs,2020,2020-10-15 11:55:38,3.0,Blue,top,Doran,DRX,Vladimir,0
ESPORTSTMNT03/1552301,WLDs,2020,2020-10-15 11:55:38,3.0,Blue,jng,Pyosik,DRX,Graves,0
ESPORTSTMNT03/1552301,WLDs,2020,2020-10-15 11:55:38,3.0,Blue,mid,Chovy,DRX,Vel'Koz,0
ESPORTSTMNT03/1552301,WLDs,2020,2020-10-15 11:55:38,3.0,Blue,bot,Deft,DRX,Senna,0
ESPORTSTMNT03/1552301,WLDs,2020,2020-10-15 11:55:38,3.0,Blue,sup,Keria,DRX,Braum,0
ESPORTSTMNT03/1552301,WLDs,2020,2020-10-15 11:55:38,3.0,Red,top,Nuguri,DWG KIA,Ornn,1
ESPORTSTMNT03/1552301,WLDs,2020,2020-10-15 11:55:38,3.0,Red,jng,Canyon,DWG KIA,Kindred,1
ESPORTSTMNT03/1552301,WLDs,2020,2020-10-15 11:55:38,3.0,Red,mid,ShowMaker,DWG KIA,Orianna,1
ESPORTSTMNT03/1552301,WLDs,2020,2020-10-15 11:55:38,3.0,Red,bot,Ghost,DWG KIA,Ashe,1
ESPORTSTMNT03/1552301,WLDs,2020,2020-10-15 11:55:38,3.0,Red,sup,BeryL,DWG KIA,Pantheon,1
ESPORTSTMNT03/1552364,WLDs,2020,2020-10-16 09:31:15,1.0,Blue,top,Bin,Suning,Gangplank,0
ESPORTSTMNT03/1552364,WLDs,2020,2020-10-16 09:31:15,1.0,Blue,jng,SofM,Suning,Graves,0
ESPORTSTMNT03/1552364,WLDs,2020,2020-10-16 09:31:15,1.0,Blue,mid,Angel,Suning,Galio,0
ESPORTSTMNT03/1552364,WLDs,2020,2020-10-16 09:31:15,1.0,Blue,bot,huanfeng,Suning,Miss Fortune,0
ESPORTSTMNT03/1552364,WLDs,2020,2020-10-16 09:31:15,1.0,Blue,sup,SwordArt,Suning,Bard,0
ESPORTSTMNT03/1552364,WLDs,2020,2020-10-16 09:31:15,1.0,Red,top,Zoom,JD Gaming,Renekton,1
ESPORTSTMNT03/1552364,WLDs,2020,2020-10-16 09:31:15,1.0,Red,jng,Kanavi,JD Gaming,Lillia,1
ESPORTSTMNT03/1552364,WLDs,2020,2020-10-16 09:31:15,1.0,Red,mid,Yagao,JD Gaming,Zoe,1
ESPORTSTMNT03/1552364,WLDs,2020,2020-10-16 09:31:15,1.0,Red,bot,LokeN,JD Gaming,Jhin,1
ESPORTSTMNT03/1552364,WLDs,2020,2020-10-16 09:31:15,1.0,Red,sup,LvMao,JD Gaming,Leona,1
ESPORTSTMNT03/1552374,WLDs,2020,2020-10-16 10:52:44,2.0,Blue,top,Bin,Suning,Gangplank,1
ESPORTSTMNT03/1552374,WLDs,2020,2020-10-16 10:52:44,2.0,Blue,jng,SofM,Suning,Graves,1
ESPORTSTMNT03/1552374,WLDs,2020,2020-10-16 10:52:44,2.0,Blue,mid,Angel,Suning,Zoe,1
ESPORTSTMNT03/1552374,WLDs,2020,2020-10-16 10:52:44,2.0,Blue,bot,huanfeng,Suning,Jhin,1
ESPORTSTMNT03/1552374,WLDs,2020,2020-10-16 10:52:44,2.0,Blue,sup,SwordArt,Suning,Leona,1
ESPORTSTMNT03/1552374,WLDs,2020,2020-10-16 10:52:44,2.0,Red,top,Zoom,JD Gaming,Renekton,0
ESPORTSTMNT03/1552374,WLDs,2020,2020-10-16 10:52:44,2.0,Red,jng,Kanavi,JD Gaming,Lillia,0
ESPORTSTMNT03/1552374,WLDs,2020,2020-10-16 10:52:44,2.0,Red,mid,Yagao,JD Gaming,Galio,0
ESPORTSTMNT03/1552374,WLDs,2020,2020-10-16 10:52:44,2.0,Red,bot,LokeN,JD Gaming,Miss Fortune,0
ESPORTSTMNT03/1552374,WLDs,2020,2020-10-16 10:52:44,2.0,Red,sup,LvMao,JD Gaming,Sett,0
ESPORTSTMNT03/1552382,WLDs,2020,2020-10-16 11:47:28,3.0,Blue,top,Zoom,JD Gaming,Volibear,0
ESPORTSTMNT03/1552382,WLDs,2020,2020-10-16 11:47:28,3.0,Blue,jng,Kanavi,JD Gaming,Lillia,0
ESPORTSTMNT03/1552382,WLDs,2020,2020-10-16 11:47:28,3.0,Blue,mid,Yagao,JD Gaming,Twisted Fate,0
ESPORTSTMNT03/1552382,WLDs,2020,2020-10-16 11:47:28,3.0,Blue,bot,LokeN,JD Gaming,Ezreal,0
ESPORTSTMNT03/1552382,WLDs,2020,2020-10-16 11:47:28,3.0,Blue,sup,LvMao,JD Gaming,Pantheon,0
ESPORTSTMNT03/1552382,WLDs,2020,2020-10-16 11:47:28,3.0,Red,top,Bin,Suning,Gangplank,1
ESPORTSTMNT03/1552382,WLDs,2020,2020-10-16 11:47:28,3.0,Red,jng,SofM,Suning,Kindred,1
ESPORTSTMNT03/1552382,WLDs,2020,2020-10-16 11:47:28,3.0,Red,mid,Angel,Suning,Galio,1
ESPORTSTMNT03/1552382,WLDs,2020,2020-10-16 11:47:28,3.0,Red,bot,huanfeng,Suning,Jhin,1
ESPORTSTMNT03/1552382,WLDs,2020,2020-10-16 11:47:28,3.0,Red,sup,SwordArt,Suning,Bard,1
ESPORTSTMNT03/1552386,WLDs,2020,2020-10-16 12:43:38,4.0,Blue,top,Zoom,JD Gaming,Renekton,0
ESPORTSTMNT03/1552386,WLDs,2020,2020-10-16 12:43:38,4.0,Blue,jng,Kanavi,JD Gaming,Graves,0
ESPORTSTMNT03/1552386,WLDs,2020,2020-10-16 12:43:38,4.0,Blue,mid,Yagao,JD Gaming,Twisted Fate,0
ESPORTSTMNT03/1552386,WLDs,2020,2020-10-16 12:43:38,4.0,Blue,bot,LokeN,JD Gaming,Ashe,0
ESPORTSTMNT03/1552386,WLDs,2020,2020-10-16 12:43:38,4.0,Blue,sup,LvMao,JD Gaming,Blitzcrank,0
ESPORTSTMNT03/1552386,WLDs,2020,2020-10-16 12:43:38,4.0,Red,top,Bin,Suning,Volibear,1
ESPORTSTMNT03/1552386,WLDs,2020,2020-10-16 12:43:38,4.0,Red,jng,SofM,Suning,Kindred,1
ESPORTSTMNT03/1552386,WLDs,2020,2020-10-16 12:43:38,4.0,Red,mid,Angel,Suning,Zoe,1
ESPORTSTMNT03/1552386,WLDs,2020,2020-10-16 12:43:38,4.0,Red,bot,huanfeng,Suning,Jhin,1
ESPORTSTMNT03/1552386,WLDs,2020,2020-10-16 12:43:38,4.0,Red,sup,SwordArt,Suning,Thresh,1
ESPORTSTMNT03/1552420,WLDs,2020,2020-10-17 09:26:35,1.0,Blue,top,369,Top Esports,Ornn,0
ESPORTSTMNT03/1552420,WLDs,2020,2020-10-17 09:26:35,1.0,Blue,jng,Karsa,Top Esports,Graves,0
ESPORTSTMNT03/1552420,WLDs,2020,2020-10-17 09:26:35,1.0,Blue,mid,knight,Top Esports,Zoe,0
ESPORTSTMNT03/1552420,WLDs,2020,2020-10-17 09:26:35,1.0,Blue,bot,JackeyLove,Top Esports,Ezreal,0
ESPORTSTMNT03/1552420,WLDs,2020,2020-10-17 09:26:35,1.0,Blue,sup,yuyanjia,Top Esports,Leona,0
ESPORTSTMNT03/1552420,WLDs,2020,2020-10-17 09:26:35,1.0,Red,top,Bwipo,Fnatic,Singed,1
ESPORTSTMNT03/1552420,WLDs,2020,2020-10-17 09:26:35,1.0,Red,jng,Selfmade,Fnatic,Kindred,1
ESPORTSTMNT03/1552420,WLDs,2020,2020-10-17 09:26:35,1.0,Red,mid,Nemesis,Fnatic,Galio,1
ESPORTSTMNT03/1552420,WLDs,2020,2020-10-17 09:26:35,1.0,Red,bot,Rekkles,Fnatic,Senna,1
ESPORTSTMNT03/1552420,WLDs,2020,2020-10-17 09:26:35,1.0,Red,sup,Hylissang,Fnatic,Rakan,1
ESPORTSTMNT03/1552433,WLDs,2020,2020-10-17 10:47:28,2.0,Blue,top,369,Top Esports,Gangplank,0
ESPORTSTMNT03/1552433,WLDs,2020,2020-10-17 10:47:28,2.0,Blue,jng,Karsa,Top Esports,Jarvan IV,0
ESPORTSTMNT03/1552433,WLDs,2020,2020-10-17 10:47:28,2.0,Blue,mid,knight,Top Esports,Sylas,0
ESPORTSTMNT03/1552433,WLDs,2020,2020-10-17 10:47:28,2.0,Blue,bot,JackeyLove,Top Esports,Senna,0
ESPORTSTMNT03/1552433,WLDs,2020,2020-10-17 10:47:28,2.0,Blue,sup,yuyanjia,Top Esports,Tahm Kench,0
ESPORTSTMNT03/1552433,WLDs,2020,2020-10-17 10:47:28,2.0,Red,top,Bwipo,Fnatic,Ornn,1
ESPORTSTMNT03/1552433,WLDs,2020,2020-10-17 10:47:28,2.0,Red,jng,Selfmade,Fnatic,Kindred,1
ESPORTSTMNT03/1552433,WLDs,2020,2020-10-17 10:47:28,2.0,Red,mid,Nemesis,Fnatic,Orianna,1
ESPORTSTMNT03/1552433,WLDs,2020,2020-10-17 10:47:28,2.0,Red,bot,Rekkles,Fnatic,Ashe,1
ESPORTSTMNT03/1552433,WLDs,2020,2020-10-17 10:47:28,2.0,Red,sup,Hylissang,Fnatic,Braum,1
ESPORTSTMNT03/1552434,WLDs,2020,2020-10-17 11:47:35,3.0,Blue,top,369,Top Esports,Sion,1
ESPORTSTMNT03/1552434,WLDs,2020,2020-10-17 11:47:35,3.0,Blue,jng,Karsa,Top Esports,Lee Sin,1
ESPORTSTMNT03/1552434,WLDs,2020,2020-10-17 11:47:35,3.0,Blue,mid,knight,Top Esports,Orianna,1
ESPORTSTMNT03/1552434,WLDs,2020,2020-10-17 11:47:35,3.0,Blue,bot,JackeyLove,Top Esports,Ezreal,1
ESPORTSTMNT03/1552434,WLDs,2020,2020-10-17 11:47:35,3.0,Blue,sup,yuyanjia,Top Esports,Karma,1
ESPORTSTMNT03/1552434,WLDs,2020,2020-10-17 11:47:35,3.0,Red,top,Bwipo,Fnatic,Ornn,0
ESPORTSTMNT03/1552434,WLDs,2020,2020-10-17 11:47:35,3.0,Red,jng,Selfmade,Fnatic,Kha'Zix,0
ESPORTSTMNT03/1552434,WLDs,2020,2020-10-17 11:47:35,3.0,Red,mid,Nemesis,Fnatic,Vel'Koz,0
ESPORTSTMNT03/1552434,WLDs,2020,2020-10-17 11:47:35,3.0,Red,bot,Rekkles,Fnatic,Jhin,0
ESPORTSTMNT03/1552434,WLDs,2020,2020-10-17 11:47:35,3.0,Red,sup,Hylissang,Fnatic,Rakan,0
ESPORTSTMNT03/1552437,WLDs,2020,2020-10-17 12:42:56,4.0,Blue,top,Bwipo,Fnatic,Ornn,0
ESPORTSTMNT03/1552437,WLDs,2020,2020-10-17 12:42:56,4.0,Blue,jng,Selfmade,Fnatic,Graves,0
ESPORTSTMNT03/1552437,WLDs,2020,2020-10-17 12:42:56,4.0,Blue,mid,Nemesis,Fnatic,Galio,0
ESPORTSTMNT03/1552437,WLDs,2020,2020-10-17 12:42:56,4.0,Blue,bot,Rekkles,Fnatic,Ashe,0
ESPORTSTMNT03/1552437,WLDs,2020,2020-10-17 12:42:56,4.0,Blue,sup,Hylissang,Fnatic,Sett,0
ESPORTSTMNT03/1552437,WLDs,2020,2020-10-17 12:42:56,4.0,Red,top,369,Top Esports,Sion,1
ESPORTSTMNT03/1552437,WLDs,2020,2020-10-17 12:42:56,4.0,Red,jng,Karsa,Top Esports,Nidalee,1
ESPORTSTMNT03/1552437,WLDs,2020,2020-10-17 12:42:56,4.0,Red,mid,knight,Top Esports,Jayce,1
ESPORTSTMNT03/1552437,WLDs,2020,2020-10-17 12:42:56,4.0,Red,bot,JackeyLove,Top Esports,Senna,1
ESPORTSTMNT03/1552437,WLDs,2020,2020-10-17 12:42:56,4.0,Red,sup,yuyanjia,Top Esports,Tahm Kench,1
ESPORTSTMNT03/1552438,WLDs,2020,2020-10-17 13:33:57,5.0,Blue,top,Bwipo,Fnatic,Gangplank,0
ESPORTSTMNT03/1552438,WLDs,2020,2020-10-17 13:33:57,5.0,Blue,jng,Selfmade,Fnatic,Gragas,0
ESPORTSTMNT03/1552438,WLDs,2020,2020-10-17 13:33:57,5.0,Blue,mid,Nemesis,Fnatic,Twisted Fate,0
ESPORTSTMNT03/1552438,WLDs,2020,2020-10-17 13:33:57,5.0,Blue,bot,Rekkles,Fnatic,Senna,0
ESPORTSTMNT03/1552438,WLDs,2020,2020-10-17 13:33:57,5.0,Blue,sup,Hylissang,Fnatic,Rakan,0
ESPORTSTMNT03/1552438,WLDs,2020,2020-10-17 13:33:57,5.0,Red,top,369,Top Esports,Vladimir,1
ESPORTSTMNT03/1552438,WLDs,2020,2020-10-17 13:33:57,5.0,Red,jng,Karsa,Top Esports,Lee Sin,1
ESPORTSTMNT03/1552438,WLDs,2020,2020-10-17 13:33:57,5.0,Red,mid,knight,Top Esports,Sylas,1
ESPORTSTMNT03/1552438,WLDs,2020,2020-10-17 13:33:57,5.0,Red,bot,JackeyLove,Top Esports,Ezreal,1
ESPORTSTMNT03/1552438,WLDs,2020,2020-10-17 13:33:57,5.0,Red,sup,yuyanjia,Top Esports,Leona,1
