tip,leto,datum,cas,st_igre,ime_ekipe,zmaga
WLDs,2019,2019-10-08,15:47:51,2.0,Splyce,1
WLDs,2019,2019-10-08,15:47:51,2.0,Unicorns of Love.CIS,0
WLDs,2019,2019-10-08,16:39:45,3.0,Splyce,1
WLDs,2019,2019-10-08,16:39:45,3.0,Unicorns of Love.CIS,0
WLDs,2019,2019-10-08,17:30:51,4.0,Unicorns of Love.CIS,1
WLDs,2019,2019-10-08,17:30:51,4.0,Splyce,0
WLDs,2019,2019-10-08,18:32:52,5.0,Splyce,1
WLDs,2019,2019-10-08,18:32:52,5.0,Unicorns of Love.CIS,0
WLDs,2019,2019-10-12,10:54:38,1.0,Fnatic,0
WLDs,2019,2019-10-12,10:54:38,1.0,SK Telecom T1,1
WLDs,2019,2019-10-12,12:56:51,1.0,Royal Never Give Up,1
WLDs,2019,2019-10-12,12:56:51,1.0,Clutch Gaming,0
WLDs,2019,2019-10-12,14:03:32,1.0,Invictus Gaming,1
WLDs,2019,2019-10-12,14:03:32,1.0,ahq eSports Club,0
WLDs,2019,2019-10-12,15:04:23,1.0,DWG KIA,0
WLDs,2019,2019-10-12,15:04:23,1.0,Team Liquid,1
WLDs,2019,2019-10-12,16:06:18,1.0,J Team,1
WLDs,2019,2019-10-12,16:06:18,1.0,FunPlus Phoenix,0
WLDs,2019,2019-10-12,17:15:11,1.0,GAM Esports,0
WLDs,2019,2019-10-12,17:15:11,1.0,Splyce,1
WLDs,2019,2019-10-13,11:05:22,1.0,SK Telecom T1,1
WLDs,2019,2019-10-13,11:05:22,1.0,Royal Never Give Up,0
WLDs,2019,2019-10-13,12:55:00,1.0,Fnatic,1
WLDs,2019,2019-10-13,12:55:00,1.0,Clutch Gaming,0
WLDs,2019,2019-10-13,13:57:26,1.0,Team Liquid,0
WLDs,2019,2019-10-13,13:57:26,1.0,Invictus Gaming,1
WLDs,2019,2019-10-13,14:56:22,1.0,ahq eSports Club,0
WLDs,2019,2019-10-13,14:56:22,1.0,DWG KIA,1
WLDs,2019,2019-10-13,15:49:44,1.0,Griffin,0
WLDs,2019,2019-10-13,15:49:44,1.0,G2 Esports,1
WLDs,2019,2019-10-13,16:45:39,1.0,Cloud9,1
WLDs,2019,2019-10-13,16:45:39,1.0,Hong Kong Attitude,0
WLDs,2019,2019-10-14,12:44:44,1.0,Invictus Gaming,0
WLDs,2019,2019-10-14,12:44:44,1.0,DWG KIA,1
WLDs,2019,2019-10-14,13:51:28,1.0,ahq eSports Club,0
WLDs,2019,2019-10-14,13:51:28,1.0,Team Liquid,1
WLDs,2019,2019-10-14,14:58:36,1.0,FunPlus Phoenix,1
WLDs,2019,2019-10-14,14:58:36,1.0,Splyce,0
WLDs,2019,2019-10-14,15:56:02,1.0,J Team,0
WLDs,2019,2019-10-14,15:56:02,1.0,GAM Esports,1
WLDs,2019,2019-10-14,17:01:16,1.0,Griffin,1
WLDs,2019,2019-10-14,17:01:16,1.0,Hong Kong Attitude,0
WLDs,2019,2019-10-14,18:02:27,1.0,G2 Esports,1
WLDs,2019,2019-10-14,18:02:27,1.0,Cloud9,0
WLDs,2019,2019-10-15,12:39:17,1.0,Royal Never Give Up,1
WLDs,2019,2019-10-15,12:39:17,1.0,Fnatic,0
WLDs,2019,2019-10-15,13:48:13,1.0,Clutch Gaming,0
WLDs,2019,2019-10-15,13:48:13,1.0,SK Telecom T1,1
WLDs,2019,2019-10-15,14:42:33,1.0,FunPlus Phoenix,1
WLDs,2019,2019-10-15,14:42:33,1.0,GAM Esports,0
WLDs,2019,2019-10-15,15:37:27,1.0,Splyce,0
WLDs,2019,2019-10-15,15:37:27,1.0,J Team,1
WLDs,2019,2019-10-15,16:44:45,1.0,Cloud9,0
WLDs,2019,2019-10-15,16:44:45,1.0,Griffin,1
WLDs,2019,2019-10-15,17:51:10,1.0,Hong Kong Attitude,0
WLDs,2019,2019-10-15,17:51:10,1.0,G2 Esports,1
WLDs,2019,2019-10-17,11:54:17,1.0,GAM Esports,0
WLDs,2019,2019-10-17,11:54:17,1.0,FunPlus Phoenix,1
WLDs,2019,2019-10-17,13:41:06,1.0,J Team,0
WLDs,2019,2019-10-17,13:41:06,1.0,Splyce,1
WLDs,2019,2019-10-17,14:33:40,1.0,GAM Esports,0
WLDs,2019,2019-10-17,14:33:40,1.0,J Team,1
WLDs,2019,2019-10-17,15:25:34,1.0,Splyce,1
WLDs,2019,2019-10-17,15:25:34,1.0,FunPlus Phoenix,0
WLDs,2019,2019-10-17,16:22:37,1.0,Splyce,1
WLDs,2019,2019-10-17,16:22:37,1.0,GAM Esports,0
WLDs,2019,2019-10-17,17:19:13,1.0,FunPlus Phoenix,1
WLDs,2019,2019-10-17,17:19:13,1.0,J Team,0
WLDs,2019,2019-10-17,18:13:45,1.0,FunPlus Phoenix,1
WLDs,2019,2019-10-17,18:13:45,1.0,Splyce,0
WLDs,2019,2019-10-18,12:29:43,1.0,Griffin,1
WLDs,2019,2019-10-18,12:29:43,1.0,Cloud9,0
WLDs,2019,2019-10-18,13:35:25,1.0,G2 Esports,1
WLDs,2019,2019-10-18,13:35:25,1.0,Hong Kong Attitude,0
WLDs,2019,2019-10-18,14:30:27,1.0,Hong Kong Attitude,0
WLDs,2019,2019-10-18,14:30:27,1.0,Griffin,1
WLDs,2019,2019-10-18,15:23:29,1.0,Cloud9,0
WLDs,2019,2019-10-18,15:23:29,1.0,G2 Esports,1
WLDs,2019,2019-10-18,16:19:21,1.0,Hong Kong Attitude,0
WLDs,2019,2019-10-18,16:19:21,1.0,Cloud9,1
WLDs,2019,2019-10-18,17:11:20,1.0,G2 Esports,0
WLDs,2019,2019-10-18,17:11:20,1.0,Griffin,1
WLDs,2019,2019-10-18,18:04:38,1.0,G2 Esports,0
WLDs,2019,2019-10-18,18:04:38,1.0,Griffin,1
WLDs,2019,2019-10-19,11:44:43,1.0,Royal Never Give Up,0
WLDs,2019,2019-10-19,11:44:43,1.0,SK Telecom T1,1
WLDs,2019,2019-10-19,12:50:39,1.0,Clutch Gaming,0
WLDs,2019,2019-10-19,12:50:39,1.0,Fnatic,1
WLDs,2019,2019-10-19,14:02:54,1.0,SK Telecom T1,0
WLDs,2019,2019-10-19,14:02:54,1.0,Fnatic,1
WLDs,2019,2019-10-19,14:53:49,1.0,Clutch Gaming,0
WLDs,2019,2019-10-19,14:53:49,1.0,Royal Never Give Up,1
WLDs,2019,2019-10-19,15:46:25,1.0,SK Telecom T1,1
WLDs,2019,2019-10-19,15:46:25,1.0,Clutch Gaming,0
WLDs,2019,2019-10-19,16:44:15,1.0,Fnatic,1
WLDs,2019,2019-10-19,16:44:15,1.0,Royal Never Give Up,0
WLDs,2019,2019-10-20,11:37:22,1.0,ahq eSports Club,0
WLDs,2019,2019-10-20,11:37:22,1.0,Invictus Gaming,1
WLDs,2019,2019-10-20,12:46:34,1.0,Team Liquid,0
WLDs,2019,2019-10-20,12:46:34,1.0,DWG KIA,1
WLDs,2019,2019-10-20,13:43:15,1.0,Team Liquid,1
WLDs,2019,2019-10-20,13:43:15,1.0,ahq eSports Club,0
WLDs,2019,2019-10-20,14:37:46,1.0,DWG KIA,1
WLDs,2019,2019-10-20,14:37:46,1.0,Invictus Gaming,0
WLDs,2019,2019-10-20,15:32:52,1.0,DWG KIA,1
WLDs,2019,2019-10-20,15:32:52,1.0,ahq eSports Club,0
WLDs,2019,2019-10-20,16:23:38,1.0,Invictus Gaming,1
WLDs,2019,2019-10-20,16:23:38,1.0,Team Liquid,0
WLDs,2019,2019-10-26,09:14:46,1.0,Invictus Gaming,1
WLDs,2019,2019-10-26,09:14:46,1.0,Griffin,0
WLDs,2019,2019-10-26,11:02:18,2.0,Griffin,0
WLDs,2019,2019-10-26,11:02:18,2.0,Invictus Gaming,1
WLDs,2019,2019-10-26,11:57:33,3.0,Invictus Gaming,0
WLDs,2019,2019-10-26,11:57:33,3.0,Griffin,1
WLDs,2019,2019-10-26,12:54:38,4.0,Griffin,0
WLDs,2019,2019-10-26,12:54:38,4.0,Invictus Gaming,1
WLDs,2019,2019-10-26,13:40:42,1.0,FunPlus Phoenix,1
WLDs,2019,2019-10-26,13:40:42,1.0,Fnatic,0
WLDs,2019,2019-10-26,14:50:19,2.0,Fnatic,0
WLDs,2019,2019-10-26,14:50:19,2.0,FunPlus Phoenix,1
WLDs,2019,2019-10-26,15:37:47,3.0,FunPlus Phoenix,0
WLDs,2019,2019-10-26,15:37:47,3.0,Fnatic,1
WLDs,2019,2019-10-26,16:24:43,4.0,FunPlus Phoenix,1
WLDs,2019,2019-10-26,16:24:43,4.0,Fnatic,0
WLDs,2019,2019-10-27,10:39:12,1.0,Splyce,0
WLDs,2019,2019-10-27,10:39:12,1.0,SK Telecom T1,1
WLDs,2019,2019-10-27,11:45:43,2.0,SK Telecom T1,1
WLDs,2019,2019-10-27,11:45:43,2.0,Splyce,0
WLDs,2019,2019-10-27,12:34:13,3.0,SK Telecom T1,0
WLDs,2019,2019-10-27,12:34:13,3.0,Splyce,1
WLDs,2019,2019-10-27,13:27:02,4.0,SK Telecom T1,1
WLDs,2019,2019-10-27,13:27:02,4.0,Splyce,0
WLDs,2019,2019-10-27,14:20:52,1.0,G2 Esports,1
WLDs,2019,2019-10-27,14:20:52,1.0,DWG KIA,0
WLDs,2019,2019-10-27,15:32:16,2.0,G2 Esports,0
WLDs,2019,2019-10-27,15:32:16,2.0,DWG KIA,1
WLDs,2019,2019-10-27,16:38:04,3.0,G2 Esports,1
WLDs,2019,2019-10-27,16:38:04,3.0,DWG KIA,0
WLDs,2019,2019-10-27,17:28:26,4.0,G2 Esports,1
WLDs,2019,2019-10-27,17:28:26,4.0,DWG KIA,0
WLDs,2019,2019-11-02,10:51:26,1.0,FunPlus Phoenix,1
WLDs,2019,2019-11-02,10:51:26,1.0,Invictus Gaming,0
WLDs,2019,2019-11-02,11:45:18,2.0,Invictus Gaming,1
WLDs,2019,2019-11-02,11:45:18,2.0,FunPlus Phoenix,0
WLDs,2019,2019-11-02,12:48:43,3.0,FunPlus Phoenix,1
WLDs,2019,2019-11-02,12:48:43,3.0,Invictus Gaming,0
WLDs,2019,2019-11-02,13:35:32,4.0,Invictus Gaming,0
WLDs,2019,2019-11-02,13:35:32,4.0,FunPlus Phoenix,1
WLDs,2019,2019-11-03,10:46:02,1.0,SK Telecom T1,0
WLDs,2019,2019-11-03,10:46:02,1.0,G2 Esports,1
WLDs,2019,2019-11-03,11:51:13,2.0,G2 Esports,0
WLDs,2019,2019-11-03,11:51:13,2.0,SK Telecom T1,1
WLDs,2019,2019-11-03,12:47:27,3.0,SK Telecom T1,0
WLDs,2019,2019-11-03,12:47:27,3.0,G2 Esports,1
WLDs,2019,2019-11-03,13:42:50,4.0,G2 Esports,1
WLDs,2019,2019-11-03,13:42:50,4.0,SK Telecom T1,0
WLDs,2019,2019-11-10,11:55:25,1.0,FunPlus Phoenix,1
WLDs,2019,2019-11-10,11:55:25,1.0,G2 Esports,0
WLDs,2019,2019-11-10,13:31:02,2.0,G2 Esports,0
WLDs,2019,2019-11-10,13:31:02,2.0,FunPlus Phoenix,1
WLDs,2019,2019-11-10,14:26:06,3.0,FunPlus Phoenix,1
WLDs,2019,2019-11-10,14:26:06,3.0,G2 Esports,0
WLDs,2020,2020-09-25,07:42:21,1.0,MAD Lions,1
WLDs,2020,2020-09-25,07:42:21,1.0,INTZ,0
WLDs,2020,2020-09-25,08:50:59,1.0,PSG Talon,1
WLDs,2020,2020-09-25,08:50:59,1.0,Rainbow7,0
WLDs,2020,2020-09-25,10:00:18,1.0,Legacy Esports,1
WLDs,2020,2020-09-25,10:00:18,1.0,INTZ,0
WLDs,2020,2020-09-25,11:09:59,1.0,LGD Gaming,0
WLDs,2020,2020-09-25,11:09:59,1.0,PSG Talon,1
WLDs,2020,2020-09-25,12:14:27,1.0,Team Liquid,1
WLDs,2020,2020-09-25,12:14:27,1.0,MAD Lions,0
WLDs,2020,2020-09-26,07:43:01,1.0,Rainbow7,0
WLDs,2020,2020-09-26,07:43:01,1.0,V3 Esports,1
WLDs,2020,2020-09-26,08:50:53,1.0,INTZ,0
WLDs,2020,2020-09-26,08:50:53,1.0,SuperMassive Esports,1
WLDs,2020,2020-09-26,09:51:52,1.0,V3 Esports,0
WLDs,2020,2020-09-26,09:51:52,1.0,Unicorns of Love.CIS,1
WLDs,2020,2020-09-26,10:53:03,1.0,LGD Gaming,0
WLDs,2020,2020-09-26,10:53:03,1.0,Rainbow7,1
WLDs,2020,2020-09-26,12:01:06,1.0,Unicorns of Love.CIS,1
WLDs,2020,2020-09-26,12:01:06,1.0,PSG Talon,0
WLDs,2020,2020-09-26,13:03:02,1.0,SuperMassive Esports,1
WLDs,2020,2020-09-26,13:03:02,1.0,MAD Lions,0
WLDs,2020,2020-09-26,14:01:10,1.0,Team Liquid,1
WLDs,2020,2020-09-26,14:01:10,1.0,Legacy Esports,0
WLDs,2020,2020-09-27,07:42:05,1.0,V3 Esports,0
WLDs,2020,2020-09-27,07:42:05,1.0,LGD Gaming,1
WLDs,2020,2020-09-27,08:50:53,1.0,Rainbow7,1
WLDs,2020,2020-09-27,08:50:53,1.0,Unicorns of Love.CIS,0
WLDs,2020,2020-09-27,09:47:45,1.0,PSG Talon,1
WLDs,2020,2020-09-27,09:47:45,1.0,V3 Esports,0
WLDs,2020,2020-09-27,10:59:53,1.0,Unicorns of Love.CIS,1
WLDs,2020,2020-09-27,10:59:53,1.0,LGD Gaming,0
WLDs,2020,2020-09-27,12:02:45,1.0,Unicorns of Love.CIS,0
WLDs,2020,2020-09-27,12:02:45,1.0,PSG Talon,1
WLDs,2020,2020-09-27,13:03:59,1.0,LGD Gaming,1
WLDs,2020,2020-09-27,13:03:59,1.0,V3 Esports,0
WLDs,2020,2020-09-28,07:35:54,1.0,SuperMassive Esports,0
WLDs,2020,2020-09-28,07:35:54,1.0,Team Liquid,1
WLDs,2020,2020-09-28,08:45:37,1.0,MAD Lions,0
WLDs,2020,2020-09-28,08:45:37,1.0,Legacy Esports,1
WLDs,2020,2020-09-28,09:49:24,1.0,INTZ,1
WLDs,2020,2020-09-28,09:49:24,1.0,Team Liquid,0
WLDs,2020,2020-09-28,10:53:32,1.0,Legacy Esports,1
WLDs,2020,2020-09-28,10:53:32,1.0,SuperMassive Esports,0
WLDs,2020,2020-09-28,11:51:53,1.0,MAD Lions,1
WLDs,2020,2020-09-28,11:51:53,1.0,INTZ,0
WLDs,2020,2020-09-28,13:04:03,1.0,Team Liquid,1
WLDs,2020,2020-09-28,13:04:03,1.0,Legacy Esports,0
WLDs,2020,2020-09-29,05:27:40,1.0,Rainbow7,0
WLDs,2020,2020-09-29,05:27:40,1.0,LGD Gaming,1
WLDs,2020,2020-09-29,06:44:11,2.0,Rainbow7,0
WLDs,2020,2020-09-29,06:44:11,2.0,LGD Gaming,1
WLDs,2020,2020-09-29,07:40:37,3.0,LGD Gaming,1
WLDs,2020,2020-09-29,07:40:37,3.0,Rainbow7,0
WLDs,2020,2020-09-29,08:38:51,1.0,SuperMassive Esports,1
WLDs,2020,2020-09-29,08:38:51,1.0,MAD Lions,0
WLDs,2020,2020-09-29,09:42:41,2.0,MAD Lions,1
WLDs,2020,2020-09-29,09:42:41,2.0,SuperMassive Esports,0
WLDs,2020,2020-09-29,10:39:13,3.0,SuperMassive Esports,1
WLDs,2020,2020-09-29,10:39:13,3.0,MAD Lions,0
WLDs,2020,2020-09-29,11:36:11,4.0,MAD Lions,1
WLDs,2020,2020-09-29,11:36:11,4.0,SuperMassive Esports,0
WLDs,2020,2020-09-29,12:36:32,5.0,SuperMassive Esports,1
WLDs,2020,2020-09-29,12:36:32,5.0,MAD Lions,0
WLDs,2020,2020-09-30,05:28:09,1.0,Legacy Esports,0
WLDs,2020,2020-09-30,05:28:09,1.0,LGD Gaming,1
WLDs,2020,2020-09-30,06:42:40,2.0,Legacy Esports,0
WLDs,2020,2020-09-30,06:42:40,2.0,LGD Gaming,1
WLDs,2020,2020-09-30,07:45:17,3.0,Legacy Esports,0
WLDs,2020,2020-09-30,07:45:17,3.0,LGD Gaming,1
WLDs,2020,2020-09-30,08:32:15,1.0,Unicorns of Love.CIS,1
WLDs,2020,2020-09-30,08:32:15,1.0,SuperMassive Esports,0
WLDs,2020,2020-09-30,09:36:23,2.0,SuperMassive Esports,0
WLDs,2020,2020-09-30,09:36:23,2.0,Unicorns of Love.CIS,1
WLDs,2020,2020-09-30,10:33:36,3.0,Unicorns of Love.CIS,1
WLDs,2020,2020-09-30,10:33:36,3.0,SuperMassive Esports,0
WLDs,2020,2020-10-03,07:35:28,1.0,FlyQuest,0
WLDs,2020,2020-10-03,07:35:28,1.0,Top Esports,1
WLDs,2020,2020-10-03,08:47:36,1.0,Unicorns of Love.CIS,0
WLDs,2020,2020-10-03,08:47:36,1.0,DRX,1
WLDs,2020,2020-10-03,09:50:30,1.0,Rogue,1
WLDs,2020,2020-10-03,09:50:30,1.0,PSG Talon,0
WLDs,2020,2020-10-03,10:43:09,1.0,DWG KIA,1
WLDs,2020,2020-10-03,10:43:09,1.0,JD Gaming,0
WLDs,2020,2020-10-03,11:36:44,1.0,Gen.G,1
WLDs,2020,2020-10-03,11:36:44,1.0,LGD Gaming,0
WLDs,2020,2020-10-03,12:48:13,1.0,TSM,0
WLDs,2020,2020-10-03,12:48:13,1.0,Fnatic,1
WLDs,2020,2020-10-04,07:13:10,1.0,Machi Esports,1
WLDs,2020,2020-10-04,07:13:10,1.0,Team Liquid,0
WLDs,2020,2020-10-04,08:51:37,1.0,G2 Esports,1
WLDs,2020,2020-10-04,08:51:37,1.0,Suning,0
WLDs,2020,2020-10-04,10:03:19,1.0,Rogue,0
WLDs,2020,2020-10-04,10:03:19,1.0,DWG KIA,1
WLDs,2020,2020-10-04,11:04:17,1.0,PSG Talon,0
WLDs,2020,2020-10-04,11:04:17,1.0,JD Gaming,1
WLDs,2020,2020-10-04,11:55:57,1.0,Gen.G,1
WLDs,2020,2020-10-04,11:55:57,1.0,TSM,0
WLDs,2020,2020-10-04,12:49:41,1.0,LGD Gaming,1
WLDs,2020,2020-10-04,12:49:41,1.0,Fnatic,0
WLDs,2020,2020-10-05,07:30:06,1.0,Machi Esports,0
WLDs,2020,2020-10-05,07:30:06,1.0,G2 Esports,1
WLDs,2020,2020-10-05,08:51:29,1.0,Team Liquid,0
WLDs,2020,2020-10-05,08:51:29,1.0,Suning,1
WLDs,2020,2020-10-05,09:51:29,1.0,DWG KIA,1
WLDs,2020,2020-10-05,09:51:29,1.0,PSG Talon,0
WLDs,2020,2020-10-05,10:46:43,1.0,JD Gaming,1
WLDs,2020,2020-10-05,10:46:43,1.0,Rogue,0
WLDs,2020,2020-10-05,11:43:10,1.0,FlyQuest,1
WLDs,2020,2020-10-05,11:43:10,1.0,Unicorns of Love.CIS,0
WLDs,2020,2020-10-05,12:45:39,1.0,Top Esports,1
WLDs,2020,2020-10-05,12:45:39,1.0,DRX,0
WLDs,2020,2020-10-06,07:37:32,1.0,G2 Esports,0
WLDs,2020,2020-10-06,07:37:32,1.0,Team Liquid,1
WLDs,2020,2020-10-06,08:47:57,1.0,Suning,1
WLDs,2020,2020-10-06,08:47:57,1.0,Machi Esports,0
WLDs,2020,2020-10-06,09:47:55,1.0,DRX,1
WLDs,2020,2020-10-06,09:47:55,1.0,FlyQuest,0
WLDs,2020,2020-10-06,10:44:20,1.0,Top Esports,1
WLDs,2020,2020-10-06,10:44:20,1.0,Unicorns of Love.CIS,0
WLDs,2020,2020-10-06,11:43:09,1.0,Fnatic,1
WLDs,2020,2020-10-06,11:43:09,1.0,Gen.G,0
WLDs,2020,2020-10-06,12:37:05,1.0,TSM,0
WLDs,2020,2020-10-06,12:37:05,1.0,LGD Gaming,1
WLDs,2020,2020-10-08,07:37:03,1.0,Team Liquid,0
WLDs,2020,2020-10-08,07:37:03,1.0,G2 Esports,1
WLDs,2020,2020-10-08,08:43:06,1.0,Machi Esports,0
WLDs,2020,2020-10-08,08:43:06,1.0,Suning,1
WLDs,2020,2020-10-08,09:36:15,1.0,G2 Esports,1
WLDs,2020,2020-10-08,09:36:15,1.0,Machi Esports,0
WLDs,2020,2020-10-08,10:36:46,1.0,Suning,0
WLDs,2020,2020-10-08,10:36:46,1.0,Team Liquid,1
WLDs,2020,2020-10-08,11:34:39,1.0,Team Liquid,1
WLDs,2020,2020-10-08,11:34:39,1.0,Machi Esports,0
WLDs,2020,2020-10-08,12:30:05,1.0,Suning,1
WLDs,2020,2020-10-08,12:30:05,1.0,G2 Esports,0
WLDs,2020,2020-10-08,13:20:26,1.0,Suning,1
WLDs,2020,2020-10-08,13:20:26,1.0,G2 Esports,0
WLDs,2020,2020-10-09,07:17:02,1.0,PSG Talon,0
WLDs,2020,2020-10-09,07:17:02,1.0,DWG KIA,1
WLDs,2020,2020-10-09,08:43:57,1.0,Rogue,0
WLDs,2020,2020-10-09,08:43:57,1.0,JD Gaming,1
WLDs,2020,2020-10-09,09:41:59,1.0,DWG KIA,1
WLDs,2020,2020-10-09,09:41:59,1.0,Rogue,0
WLDs,2020,2020-10-09,10:31:25,1.0,JD Gaming,0
WLDs,2020,2020-10-09,10:31:25,1.0,PSG Talon,1
WLDs,2020,2020-10-09,11:23:10,1.0,PSG Talon,1
WLDs,2020,2020-10-09,11:23:10,1.0,Rogue,0
WLDs,2020,2020-10-09,12:19:49,1.0,JD Gaming,1
WLDs,2020,2020-10-09,12:19:49,1.0,DWG KIA,0
WLDs,2020,2020-10-10,07:46:52,1.0,Fnatic,1
WLDs,2020,2020-10-10,07:46:52,1.0,TSM,0
WLDs,2020,2020-10-10,08:40:02,1.0,LGD Gaming,0
WLDs,2020,2020-10-10,08:40:02,1.0,Gen.G,1
WLDs,2020,2020-10-10,09:38:16,1.0,TSM,0
WLDs,2020,2020-10-10,09:38:16,1.0,Gen.G,1
WLDs,2020,2020-10-10,10:41:43,1.0,Fnatic,1
WLDs,2020,2020-10-10,10:41:43,1.0,LGD Gaming,0
WLDs,2020,2020-10-10,11:35:30,1.0,LGD Gaming,1
WLDs,2020,2020-10-10,11:35:30,1.0,TSM,0
WLDs,2020,2020-10-10,12:37:47,1.0,Gen.G,1
WLDs,2020,2020-10-10,12:37:47,1.0,Fnatic,0
WLDs,2020,2020-10-11,07:32:19,1.0,FlyQuest,0
WLDs,2020,2020-10-11,07:32:19,1.0,DRX,1
WLDs,2020,2020-10-11,08:45:53,1.0,Unicorns of Love.CIS,0
WLDs,2020,2020-10-11,08:45:53,1.0,Top Esports,1
WLDs,2020,2020-10-11,09:47:06,1.0,DRX,1
WLDs,2020,2020-10-11,09:47:06,1.0,Unicorns of Love.CIS,0
WLDs,2020,2020-10-11,10:48:53,1.0,Top Esports,0
WLDs,2020,2020-10-11,10:48:53,1.0,FlyQuest,1
WLDs,2020,2020-10-11,11:46:00,1.0,Unicorns of Love.CIS,0
WLDs,2020,2020-10-11,11:46:00,1.0,FlyQuest,1
WLDs,2020,2020-10-11,12:40:28,1.0,DRX,0
WLDs,2020,2020-10-11,12:40:28,1.0,Top Esports,1
WLDs,2020,2020-10-15,08:52:43,1.0,DWG KIA,1
WLDs,2020,2020-10-15,08:52:43,1.0,DRX,0
WLDs,2020,2020-10-15,10:54:35,2.0,DRX,0
WLDs,2020,2020-10-15,10:54:35,2.0,DWG KIA,1
WLDs,2020,2020-10-15,11:55:38,3.0,DRX,0
WLDs,2020,2020-10-15,11:55:38,3.0,DWG KIA,1
WLDs,2020,2020-10-16,09:31:15,1.0,Suning,0
WLDs,2020,2020-10-16,09:31:15,1.0,JD Gaming,1
WLDs,2020,2020-10-16,10:52:44,2.0,Suning,1
WLDs,2020,2020-10-16,10:52:44,2.0,JD Gaming,0
WLDs,2020,2020-10-16,11:47:28,3.0,JD Gaming,0
WLDs,2020,2020-10-16,11:47:28,3.0,Suning,1
WLDs,2020,2020-10-16,12:43:38,4.0,JD Gaming,0
WLDs,2020,2020-10-16,12:43:38,4.0,Suning,1
WLDs,2020,2020-10-17,09:26:35,1.0,Top Esports,0
WLDs,2020,2020-10-17,09:26:35,1.0,Fnatic,1
WLDs,2020,2020-10-17,10:47:28,2.0,Top Esports,0
WLDs,2020,2020-10-17,10:47:28,2.0,Fnatic,1
WLDs,2020,2020-10-17,11:47:35,3.0,Top Esports,1
WLDs,2020,2020-10-17,11:47:35,3.0,Fnatic,0
WLDs,2020,2020-10-17,12:42:56,4.0,Fnatic,0
WLDs,2020,2020-10-17,12:42:56,4.0,Top Esports,1
WLDs,2020,2020-10-17,13:33:57,5.0,Fnatic,0
WLDs,2020,2020-10-17,13:33:57,5.0,Top Esports,1
WLDs,2020,2020-10-18,09:15:49,1.0,Gen.G,0
WLDs,2020,2020-10-18,09:15:49,1.0,G2 Esports,1
WLDs,2020,2020-10-18,10:43:24,2.0,Gen.G,0
WLDs,2020,2020-10-18,10:43:24,2.0,G2 Esports,1
WLDs,2020,2020-10-18,11:37:18,3.0,G2 Esports,1
WLDs,2020,2020-10-18,11:37:18,3.0,Gen.G,0
WLDs,2020,2020-10-24,10:23:05,1.0,G2 Esports,0
WLDs,2020,2020-10-24,10:23:05,1.0,DWG KIA,1
WLDs,2020,2020-10-24,11:01:55,2.0,DWG KIA,0
WLDs,2020,2020-10-24,11:01:55,2.0,G2 Esports,1
WLDs,2020,2020-10-24,11:55:16,3.0,G2 Esports,0
WLDs,2020,2020-10-24,11:55:16,3.0,DWG KIA,1
WLDs,2020,2020-10-24,12:52:19,4.0,DWG KIA,1
WLDs,2020,2020-10-24,12:52:19,4.0,G2 Esports,0
WLDs,2020,2020-10-25,09:26:56,1.0,Top Esports,0
WLDs,2020,2020-10-25,09:26:56,1.0,Suning,1
WLDs,2020,2020-10-25,10:44:12,2.0,Suning,0
WLDs,2020,2020-10-25,10:44:12,2.0,Top Esports,1
WLDs,2020,2020-10-25,11:43:31,3.0,Top Esports,0
WLDs,2020,2020-10-25,11:43:31,3.0,Suning,1
WLDs,2020,2020-10-25,12:48:03,4.0,Suning,1
WLDs,2020,2020-10-25,12:48:03,4.0,Top Esports,0
WLDs,2020,2020-10-31,09:27:01,1.0,DWG KIA,1
WLDs,2020,2020-10-31,09:27:01,1.0,Suning,0
WLDs,2020,2020-10-31,11:18:11,2.0,DWG KIA,0
WLDs,2020,2020-10-31,11:18:11,2.0,Suning,1
WLDs,2020,2020-10-31,12:21:53,3.0,Suning,0
WLDs,2020,2020-10-31,12:21:53,3.0,DWG KIA,1
WLDs,2020,2020-10-31,13:23:26,4.0,DWG KIA,1
WLDs,2020,2020-10-31,13:23:26,4.0,Suning,0
MSI,2021,2021-05-06,12:16:47,1.0,DWG KIA,1
MSI,2021,2021-05-06,12:16:47,1.0,Cloud9,0
MSI,2021,2021-05-06,13:47:39,1.0,Infinity Esports,1
MSI,2021,2021-05-06,13:47:39,1.0,DetonatioN FocusMe,0
MSI,2021,2021-05-06,14:48:19,1.0,Royal Never Give Up,1
MSI,2021,2021-05-06,14:48:19,1.0,Pentanet.GG,0
MSI,2021,2021-05-06,15:42:56,1.0,Pentanet.GG,0
MSI,2021,2021-05-06,15:42:56,1.0,Unicorns of Love.CIS,1
MSI,2021,2021-05-06,16:49:57,1.0,İstanbul Wildcats,0
MSI,2021,2021-05-06,16:49:57,1.0,paiN Gaming,1
MSI,2021,2021-05-06,17:54:09,1.0,MAD Lions,1
MSI,2021,2021-05-06,17:54:09,1.0,PSG Talon,0
MSI,2021,2021-05-07,12:44:23,1.0,Pentanet.GG,0
MSI,2021,2021-05-07,12:44:23,1.0,Royal Never Give Up,1
MSI,2021,2021-05-07,13:39:40,1.0,Unicorns of Love.CIS,0
MSI,2021,2021-05-07,13:39:40,1.0,Royal Never Give Up,1
